Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"This is a beautiful skirt and such a great piece to collect from erin fetherston.

the design and cut are very flattering on a variety of body types. i have more of a curvy shape and love this type of cut to accentuate my smaller waste (rather than fitted dresses/skirts that hug).

there are several linings that help give shape and volume. the stripes are made of ribbon. it's so gorgeous, i've received many compliments. i've paired with a sequin tank and glitter keds by kate spade...it's a dynam",1,,,,1,
"This skirt is going to be perfect for the hot texas summers. super lightweight and floaty, and the pattern is so gorgeous. will go great with my favorite purple shoes!",1,,1,0,1,
"Ordered online and thought these are a great quality as i pulled them out of the box. tried them on and found minimal elastic for the waist. within minutes of wearing, the waist fell down past my hips...glad i was at home. looks cute but will not stay up.",0,,-1,,1,
"I absolutely love slips, and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans, i wear them as a real traditional slip under other dresses, and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough",1,,1,1,1,
"I ordered these pants in my usual size (xl) and was shocked when i received them. the waist was huge and there was nothing in the way of an elastic or tie to keep them up. i couldn't keep them on so, of course, back they go! too bad! the sweater quality is great.",-1,-1,1,,,
What a classy special top. really dresses up a pair of black slacks. i actually think this is a perfect spring piece!,1,,,1,1,
"I love these leggings - they look and feel great, but i can't wear them out of the house! there is no elastic in the waistband, so they are constantly falling down. i won't dare wear them out, for fear they will fall down when i walk across the street. everything else about the leggings is exactly what i was looking for: style, comfort, and warmth. they are great for curling up to read a good book in front of the fire; not for doing anything active.",0,-1,,,1,
"I wanted to love these, they are cute and warm - but they have absolutely no elasticity. i'm so mad at myself for not reading the reviews because i ended up wasting money on shipping 2 pairs of leggings that i ultimately took right back to the store.",-1,,-1,,1,
"Pretty detail, fits nicely. i feel it runs very tts. it's a lot, though. fuzzy and detailed. it definitely takes over the outfit. i wonder about shedding as well if you pair it with dark pants or jeans...? it would be gorgeous with simple winter white pants at a holiday event. still on the fence, i don't know if its for me.",1,1,,,1,-1
I saw the colors and texture of this top and wanted to love it however when i put it on it just did not work. the cut was so strange. it runs very small in the shoulders and then flairs out so much at the waist. i even ordered up a size based on reviews. i ordered an 8 when i normally where a small (6) in things. the shoulders were still too small and it was way too big every where else.,-1,-1,,-1,-1,
"Good fit, quality, similar to the brand's other jeans.",1,1,1,,,
"This sweater was just what i was looking for.  it is so soft & comfortable.  the design is unique and delicate, yet doesn't shed or itch.  the decorations are not as pure white as pictured, there are several different tones of ivories & creams.  i ordered the xs, which is my typical size in retailer sweaters, as i find that most run very large and this is no exception.  it is oversize, but not bulky.  however, the decorations do add some volume, so maybe not for all body types.",1,-1,1,-1,1,
"Nice color as well, only gave one less star due to thin you could see my bra quality (it was pink and i tried on the grey). otherwise, nice and soft. regular size a little long and long sleeves, but sold out n petite :-(",0,-1,-1,1,,
This is great soft sweater that is not to bulky looking.sometimes when you have a design like this it looks good off but when you put it on it makes you look like a stuffed marshmallow. this sweater's knit is thin enough that when you add the accents it looks less bulky. wore it with winter white pants and received many compliments.,1,,1,,-1,
"I expected to love this, since i usually look good in this style of jacket. it's definitely comfortable and the fit was fine, but i really don't care for the wooden buttons and the overall look was just ""meh."" it's going back, unfortunately.",0,1,,,-1,
