Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"Saw this online when it first came up and thought it looked lovely. i purchased a different pleated dress and decided i didn't need a second pleated dress. was at my local retailer and they had one pink dress in a size 4 and a blue in a 0. decided to try them both on. the zero actually fit perfectly and at the sale price i had to have it. the material is beautiful, little details like the ruffled hem are lovely. one i will wear for years. thinking about getting the link but the blue is lovely. i'm",1,-1,1,,1,
,,,,,,
"I was very hesitant about this. i read the previous reviews and thought oh no. the first time i saw it in person i was mildly disappointed because the material wasn't how i thought it would be. then i saw it up close, and i realized it was better than i thought. however, i didn't have time to try it on.

it wasn't until later when i saw it on someone else that i realized i was looking at a must have. i am so happy i purchased this. its beautiful and flattering and the colors are bright yet und",1,,,1,1,
This is a wonderful vest! i love the lining!! keeps you nice and warm! i love the muted green color! the pockets are sewn closed but can be cut open at the stitching without ruining the vest!!,1,,1,1,1,
I love this shirt but it was huge! i ordered a small and i was drowning in it. unfortunately i had to return it.,-1,-1,,,,
"I loved this dressy ruffle sweatshirt. i am long waisted and these often look too short on me but this one fit perfect and actually accentuated my curves in a good way as opposed to making me look ""puffy!""",1,1,,,1,
This is a real cute vest that is also soft and comfy to wear. love it!,1,1,1,,,
"I found this skirt beautiful for year round wearing.  it's lined and tts.  i usually wear a size 4 and this fit well.  some might say it runs big but i like skirts to sit a bit lower on my waist and this gave me a good 2 inches in length.  i'm 5'3"" and 119# and it hit me just above the knee.  i paired it with the back tie embroidered top by akemi & kin because the blue of the embroidery in the shirt was beautiful with the blue in the skirt.  it will also go with a cropped creme turtleneck i have",1,1,1,,,
"I love this dress. the length is great and the dress just feels great. the material is raw silk (which i love) and the sizing does run a tad large, but with the make of the dress. i can lose weight and still wear the dress. well made and the buttons in back are super cute.",1,-1,1,,1,
,,,,,,
"Love trying things outside my usual style, thought this might look like a sack but fell in love! looks effortless, easy to accessorize, dress up or down & comfortable. keeper! want to try it with platform sneaks for casual look.",1,,,,1,
,,,,,,
"Bought this in pink for a wedding this summer. the dress detail is noted as a ""swing silhouette"" & should be perfect for twirling on the dance floor. the bit of orange under layer peaking out from underneath is just the right amount of contrast to the bright pink. a pair of heels will make this dress look perfect!",1,,,1,,
"This vest is super cute! i'm 5'5"" 120 and usually wear an xs at retailer, i have this in a small and it fits perfectly, fits snug when zipped, my usual xs would have definitely been too tight. would definitely recommend!",1,-1,,,,
This vest is super cute on. it definitely has kept me warm this winter.,1,,1,,,
"I purchased this jacket in a pxs, as i am 5'2"" and 110lbs. the sleeve length is perfect! the fabric is soft and lightweight, which is perfect for living in southern california. i don't feel any itchiness either. the rest of the jacket fits me perfectly and hits right at the top of my hips. 


there are two cute grommets on each side at the bottom by the hem, which add nicely to the look. i like how the sleeves are ribbed, giving it a comfy sweater feel. there's also two zippered pockets, whic",1,1,1,,1,
"Great cardigan. love the tie on the back of the collar. excited i was able to get the blue on sale. definitely runs big, but the small fits me well!",1,-1,,,1,
"This skirt is so gorgeous. the picture doesn't do it justice. several layers of mesh. i am 5'10"" and this skirt is very long, which i love. so glad i found this in my size for such a great price. highly recommended..",1,1,,,1,
"I ordered this shirt and was happy to see that it looks just like it does online -- i love the rusty orange and pale blue contrast with the navy. the navy blue underlayer is so flattering, and the sheer sleeves are feminine and lovely. the shape and pattern are forgiving. this brand is really hitting it out of the park these days. this blouse runs a bit smaller than some meadow rue. if you're between sizes (especially arm-wise), i'd order up. otherwise just get your regular size. the body is flo",1,,,1,1,
"Love this sweater so much that i got it in both colors. got the size small, fits well and keeps me warm. the cream color is very functional. the blue color is beautiful and unique.",1,1,1,1,,
"Gave this to a friend as a gift.  soft, lovely.  she loves it.",1,,1,,,
I love this shirt. the colors are just as depicted. the material is gorgeous and the top is very flattering. fits true to size for retailer small (i'm normally a medium outside of this store).,1,1,1,1,1,
"Super soft comfy underwear. i sized up and they fit perfectly. normally wear xs and bought m for most comfortable fit. they don't ride up. i ended up ordering 5 more pairs. super comfy without being too ""mom"" like.",1,-1,,,,
