Review Text,Sentiment,Fit,Fabric,Color,Style,Cost
"I thought i would need a medium in this top, but it was sold out so i crossed my fingers on a small. it fits very well, much like it fits on the model.. loose and length is good ( and i am not as slender as that model!). i am 5'6"", 140 lbs). the sweetheart neckline dips a little more than i would like in the front....but i will figure that out. the top is really unique and i love the shimmery dots.",,,,,,
Love everything about this top.  the ruffles give the top a great edgy style.  will look great with some skinny jeans and boots.,,,,,,
"Fit review: i ordered the size 27 as i read alexa chung jeans run small, and my usual size in ag stevie is a 26 in cords, 27 in some jeans.
.
i'm 5'2"", currently 25"" waist, 33"" high hip, 37.25"" at the widest, 29"" inseam. i have more of a pear shape than an hourglass, flatter stomach, bigger upper thighs and bottom. i'm long-waisted and do have some high-rise trousers that look great, which is why i risked paying shipping on these.
.
the 27 was loose at my natural waist, the jeans measuring 29.5""",,,,,,
"Love! this tank?everyone should own it in every color?it is soft, has a great shape, and is super cute. it goes great with so many of the pants/shorts from retailer as well. summer staple for sure.",,,,,,
"Great weekend toss around piece or with gym clothes.  the cut is flattering, yet not tight.  i purchased in 2 colos  b/c i liked it so much and was looking for a piece like this for a very long time! cute with yoga legging, jeans, sweats etc.",,,,,,
I bought this in two colors : the green which i love and the washed out look adds some interest to make this other than a plain tank. i also bought this in white and it is completely see through. i will never understand why designers don't pay attention to how fabric would look as soon as you put a bra on. if you want to wear a tank under your tank then get the lighter colors otherwise i would stick with the green.. honestly debating on whether to buy the bright blue color but i fear it's just n,,,,,,
"Beautiful color, gorgeous chic design and great material",,,,,,
"I'm barely 5'4"" and rarely find a maxi that isn't far too long or the other extreme. i prefer mine to just barely reach the ground as opposed to rising 5 inches from the floor for example. this one is perfect with flat sandals. i tried on the 4 and chuckled b/c it was 6"" too long. tried on the 2 and not only was it the perfect length, the bodice fit like a glove. i would say i'm average bust size, always fluctuating but not generally flat-chested. i prefer more conservative sleeveless dresses an",,,,,,
Love this dress !!,,,,,,
"This item is huge. i'm normally a medium, sized down to a small, still massive. couldn't go too much smaller because the buttons would pull at the chest. but the sleeves are very wide, as is the waist. way too much fabric. i had high hopes for this one but it just doesn't work. for reference i love billowy and flowy tops, but this was a tent.",,,,,,
This is the first maxi i purchased this summer. i went with a petite as the regular length would need to be altered and i didn't want to lose some of the pattern on the bottom. it is a beautiful flowy dress. no need for a slip. it has beads on the bodice. i kept the dress but it is tight at the chest area and sizing up wouldn't have made that much of a difference..kinda uncomfortable in the chest area. has yet to be worn so may return..,,,,,,
"This dress could have been great but for me there was too much design on the top part/ front. i wish the neckline was different or just less beadwork/ design near my face.
all in all its a maxi dress and was returned because approx. $250 was too much to spend on this.",,,,,,
"I really loved the dress in the picture. it is really
nice quality. unfortunately it was really long. i am
5'4 and it was about 8 inches too long. hemming it
would have ruined the details of the dress. they were
backordered on petites in my size ,so, i just returned it.",,,,,,
"Lovely material and the white is like a milky white which i love. it hangs beautifully, irons well and fits great. i am 5'-6, an a cup, 150 lbs and ordered the small. i've already received a lot of compliments on it.",,,,,,
I love the color of this top but the style is not flattering. i normally wear a l or xl in retailer clothes and i ordered a l in this and it was massive! i went into the store to try on a medium and it fit much better but is still very bulky around the middle where the ruffles are and it is very wide. bummer,,,,,,
"I loved the design and look to this shirt, but it ran way big for me. i loved the forgiving fit, but it just wasn't flattering at all. i even went down one size and it still was huge. sad to send this one back.",-1,-1,,,,
"Just received this in the mail, and i love it! the fit is wide and flowy, but i wouldn't say it runs large... i don't think i could have sized down in the shoulders. perfect easy, breezy fall top. cannot wait to wear it!",,,,,,
